ID_Cliente,Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefone,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn,Pagamento_Menssal
7893-IXHRQ,Male,False,False,False,1,False,NO,,,,Month-to-month,Electronic check,20.55,20.55,True,
3070-BDOQC,Female,False,False,False,60,False,FIBER OPTIC,False,False,True,Two year,Electronic check,99.65,5941.05,False,
2952-QAYZF,Male,False,False,False,5,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,85.3,424.15,True,
6234-PFPXL,Male,False,True,False,22,False,FIBER OPTIC,True,True,True,Month-to-month,Credit card (automatic),95.9,2234.95,False,
9824-QCJPK,Male,False,True,False,36,False,NO,,,,One year,Mailed check,20.0,666.75,False,
4763-PGDPO,Female,False,False,False,4,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,70.4,281.0,True,
4283-IVYCI,Male,False,False,False,9,False,DSL,True,True,False,Month-to-month,Mailed check,64.95,547.8,False,
1866-OBPNR,Male,False,True,True,1,False,FIBER OPTIC,False,False,False,Month-to-month,Credit card (automatic),74.6,74.6,False,
8205-MQUGY,Male,False,True,True,12,False,DSL,True,False,False,Month-to-month,Electronic check,49.2,571.15,False,
8970-ANWXO,Female,False,False,False,23,False,DSL,False,True,True,One year,Mailed check,73.75,1756.6,False,
9480-BQJEI,Male,False,False,False,62,False,FIBER OPTIC,True,False,False,One year,Bank transfer (automatic),92.3,5731.45,False,
5394-SVGJV,Male,False,False,False,37,False,FIBER OPTIC,False,True,True,Month-to-month,Bank transfer (automatic),98.8,3475.55,True,
6979-TNDEU,Female,False,False,False,8,False,NO,,,,Month-to-month,Mailed check,19.2,156.85,False,
9777-WJJPR,Male,False,True,False,31,False,FIBER OPTIC,False,False,True,Month-to-month,Credit card (automatic),88.65,2683.2,False,
9283-LZQOH,Male,False,True,True,13,False,FIBER OPTIC,False,False,False,Month-to-month,Credit card (automatic),74.4,896.75,True,
7079-QRCBC,Female,False,False,False,24,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,98.75,2407.3,True,
9495-SKLKD,Male,False,True,True,45,False,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),95.95,4456.65,False,
6048-UWKAL,Female,True,True,False,69,False,FIBER OPTIC,False,True,True,Two year,Credit card (automatic),105.4,6998.95,False,
5067-DGXLL,Male,False,False,False,2,False,NO,,,,Month-to-month,Mailed check,20.25,36.8,False,
5469-CTCWN,Male,False,True,True,61,False,FIBER OPTIC,True,False,True,One year,Electronic check,106.0,6547.7,True,
9851-QXEEQ,Male,False,False,False,41,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,104.7,4346.4,True,
6281-FKEWS,Female,False,False,False,44,False,DSL,False,False,True,One year,Electronic check,49.05,2265.0,False,
8898-KASCD,Male,False,False,False,39,False,DSL,False,True,False,One year,Mailed check,35.55,1309.15,False,
9242-TKFSV,Male,False,True,True,72,False,DSL,True,True,True,Two year,Credit card (automatic),65.1,4754.3,False,
9290-SHCMB,Female,True,False,False,13,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,96.85,1235.55,False,
0743-HNPFG,Female,False,True,True,51,False,DSL,True,True,False,One year,Credit card (automatic),69.75,3562.5,False,
2277-BKJKN,Female,True,True,False,71,False,FIBER OPTIC,False,False,True,Two year,Electronic check,99.2,7213.75,False,
9809-IMGCQ,Male,True,False,False,22,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,96.7,2082.95,True,
5208-HFSBT,Female,False,False,False,2,False,DSL,False,True,False,Month-to-month,Credit card (automatic),55.05,102.75,True,
5035-PGZXH,Female,False,False,False,56,False,FIBER OPTIC,False,False,True,One year,Electronic check,106.8,5914.4,False,
8695-WDYEA,Male,False,False,False,1,False,DSL,True,False,False,Month-to-month,Mailed check,51.25,51.25,False,
6543-JXSOO,Female,False,True,True,23,False,DSL,True,True,False,One year,Mailed check,57.75,1282.85,False,
8016-ZMGMO,Female,True,True,False,66,False,DSL,False,False,True,One year,Bank transfer (automatic),70.85,4738.85,False,
8605-ITULD,Female,False,False,False,1,False,NO,,,,Month-to-month,Mailed check,19.55,19.55,False,
3254-YRILK,Male,True,False,False,19,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,88.2,1775.8,True,
6416-YJTTB,Male,False,False,False,11,False,FIBER OPTIC,True,False,False,Month-to-month,Bank transfer (automatic),79.5,795.65,False,
2667-WYLWJ,Female,False,True,True,8,False,NO,,,,One year,Mailed check,19.75,145.0,True,
4472-VESGY,Female,False,True,True,52,False,FIBER OPTIC,True,False,False,Month-to-month,Bank transfer (automatic),98.15,4993.4,False,
3195-TQDZX,Male,False,False,False,3,False,NO,,,,Month-to-month,Electronic check,20.25,61.45,False,
3128-YOVTD,Female,False,True,True,51,False,FIBER OPTIC,True,False,False,Month-to-month,Bank transfer (automatic),79.15,4018.55,False,
0529-ONKER,Male,True,False,False,15,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,75.65,1146.65,True,
1728-CXQBE,Male,True,True,False,64,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,94.25,6081.4,False,
7041-TXQJH,Female,False,False,False,37,False,DSL,False,False,False,Month-to-month,Credit card (automatic),40.2,1478.85,False,
5014-GSOUQ,Male,False,False,False,13,False,NO,,,,Two year,Mailed check,19.95,243.65,False,
5724-BIDBU,Male,False,True,False,49,False,DSL,True,False,False,One year,Electronic check,55.35,2633.95,False,
0481-SUMCB,Female,True,False,False,45,False,FIBER OPTIC,False,False,True,One year,Bank transfer (automatic),102.15,4735.35,False,
1769-GRUIK,Female,False,False,False,18,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,71.1,1247.75,False,
5240-IJOQT,Male,True,False,False,1,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,74.7,74.7,True,
8819-WFGGJ,Male,False,True,False,68,False,DSL,True,False,True,Two year,Bank transfer (automatic),54.1,3794.5,False,
7427-AUFPY,Male,False,False,False,54,False,NO,,,,Two year,Credit card (automatic),19.65,1008.7,False,
2811-POVEX,Female,True,True,True,23,False,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),88.45,2130.55,False,
1092-GANHU,Male,False,False,False,17,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,76.65,1313.55,True,
7898-PDWQE,Male,False,True,False,71,False,DSL,True,True,False,Two year,Credit card (automatic),80.4,5727.15,False,
9972-EWRJS,Female,False,True,True,67,False,NO,,,,Two year,Bank transfer (automatic),19.25,1372.9,False,
9314-IJWSQ,Female,False,True,True,14,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,84.8,1203.9,False,
0661-XEYAN,Female,True,False,False,1,False,DSL,False,False,False,Month-to-month,Mailed check,25.8,25.8,True,
5799-JRCZO,Female,False,False,True,63,False,NO,,,,Two year,Credit card (automatic),19.5,1215.1,False,
1921-KYSAY,Female,False,False,False,41,False,DSL,False,True,False,One year,Electronic check,68.6,2877.05,False,
6198-RTPMF,Female,False,True,False,17,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,92.6,1579.7,False,
2924-KHUVI,Male,False,True,False,56,False,FIBER OPTIC,True,False,True,One year,Electronic check,100.55,5514.95,False,
1925-GMVBW,Female,False,False,False,5,False,NO,,,,Month-to-month,Credit card (automatic),20.55,96.1,False,
7881-EVUAD,Female,False,False,False,2,False,DSL,True,False,False,Month-to-month,Electronic check,42.6,72.4,True,
6184-DYUOB,Female,False,True,False,3,False,NO,,,,Month-to-month,Mailed check,19.6,55.25,False,
9207-ZPANB,Male,False,False,False,37,False,DSL,True,True,False,One year,Electronic check,67.45,2443.3,False,
5766-XQXMQ,Female,False,False,False,29,False,DSL,True,False,False,Month-to-month,Bank transfer (automatic),68.85,1970.5,True,
9327-QSDED,Male,False,False,False,8,False,DSL,False,False,False,Month-to-month,Mailed check,43.55,335.4,False,
1656-DRSMG,Female,False,False,False,63,False,FIBER OPTIC,False,True,True,Month-to-month,Credit card (automatic),109.85,7002.95,False,
3012-VFFMN,Female,False,True,True,7,False,NO,,,,Month-to-month,Mailed check,20.65,158.95,False,
2984-AFWNC,Female,False,False,False,3,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,95.4,293.15,False,
0640-YJTPY,Male,False,True,True,72,False,NO,,,,Two year,Bank transfer (automatic),21.0,1493.75,False,
8096-LOIST,Female,False,False,False,19,False,DSL,False,False,False,Month-to-month,Electronic check,56.2,1093.4,False,
9764-REAFF,Female,False,True,False,59,False,NO,,,,Two year,Bank transfer (automatic),18.4,1057.85,False,
3703-VAVCL,Male,False,True,True,2,False,FIBER OPTIC,False,True,False,Month-to-month,Credit card (automatic),90.0,190.05,True,
7107-UBYKY,Female,False,True,True,35,False,NO,,,,Month-to-month,Electronic check,25.75,882.55,False,
4881-GQJTW,Male,False,False,False,14,False,NO,,,,Month-to-month,Credit card (automatic),19.6,300.4,False,
8519-QJGJD,Female,False,False,False,14,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,75.35,1025.95,True,
7876-DNYAP,Female,False,True,True,69,False,NO,,,,Two year,Credit card (automatic),19.8,1436.95,False,
7905-NJMXS,Male,True,True,False,7,False,DSL,True,True,False,Month-to-month,Electronic check,64.2,475.0,False,
2882-WDTBA,Male,False,True,True,69,False,DSL,True,True,True,Two year,Bank transfer (automatic),75.75,5388.15,False,
2091-GPPIQ,Female,False,True,True,72,False,DSL,False,True,True,Two year,Electronic check,78.95,5730.15,False,
6326-MTTXK,Male,False,False,False,8,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,100.85,819.55,True,
5071-FBJFS,Female,False,True,True,4,False,DSL,True,False,False,Month-to-month,Electronic check,50.3,217.1,False,
2796-UUZZO,Male,False,True,True,63,False,FIBER OPTIC,False,False,False,Month-to-month,Credit card (automatic),80.3,4896.35,False,
2429-AYKKO,Male,False,False,False,72,False,NO,,,,Two year,Bank transfer (automatic),19.85,1434.1,False,
9798-OPFEM,Female,False,False,False,46,False,NO,,,,Two year,Electronic check,21.1,937.1,False,
0330-IVZHA,Female,False,True,False,5,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,69.95,330.15,True,
3794-NFNCH,Male,False,True,False,30,False,DSL,False,False,False,Month-to-month,Mailed check,50.0,1474.9,False,
5193-QLVZB,Male,False,False,False,63,False,FIBER OPTIC,False,False,True,Two year,Bank transfer (automatic),104.75,6536.5,False,
7114-AEOZE,Female,False,False,False,60,False,NO,,,,Two year,Bank transfer (automatic),19.85,1128.1,False,
2886-KEFUM,Female,False,True,False,63,False,FIBER OPTIC,False,False,True,One year,Electronic check,107.5,6873.75,True,
5522-NYKPB,Male,False,True,True,25,False,FIBER OPTIC,False,True,True,Month-to-month,Electronic check,85.9,2199.05,False,
4237-RLAQD,Male,False,False,False,1,False,DSL,False,False,False,Month-to-month,Mailed check,45.85,45.85,True,
9957-YODKZ,Male,True,True,False,6,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,80.8,457.1,False,
6518-KZXCB,Male,False,False,False,22,False,NO,,,,Two year,Mailed check,25.25,566.5,False,
2245-ADZFJ,Female,False,True,True,31,False,DSL,False,True,True,Two year,Bank transfer (automatic),80.55,2471.6,False,
7776-QGYJC,Female,False,True,True,39,False,FIBER OPTIC,False,True,False,Month-to-month,Bank transfer (automatic),81.5,3107.3,False,
9313-QOLTZ,Male,False,False,False,26,False,NO,,,,Month-to-month,Mailed check,20.9,518.3,False,
9651-GTSAQ,Female,False,True,False,53,False,FIBER OPTIC,True,False,True,One year,Bank transfer (automatic),106.1,5769.75,True,
3186-BAXNB,Female,False,False,False,1,False,FIBER OPTIC,False,True,True,Month-to-month,Electronic check,91.7,91.7,True,
4672-FOTSD,Male,False,False,False,12,False,DSL,True,True,False,Month-to-month,Electronic check,67.25,832.3,False,
0637-YLETY,Female,False,False,False,16,False,FIBER OPTIC,False,False,False,Month-to-month,Credit card (automatic),95.6,1555.65,True,
9818-XQCUV,Female,False,False,False,2,False,NO,,,,Month-to-month,Mailed check,20.35,45.3,False,
7338-ERIVA,Male,False,False,True,39,False,DSL,True,True,True,One year,Bank transfer (automatic),45.05,1790.6,False,
1157-BQCUW,Male,False,False,False,1,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,74.95,74.95,True,
8259-NFJTV,Female,False,True,True,7,False,DSL,True,True,False,Month-to-month,Mailed check,34.65,246.6,False,
3223-DWFIO,Male,True,False,False,4,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,69.35,261.65,False,
2660-EMUBI,Male,True,False,False,10,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,95.35,898.35,True,
6968-GMKPR,Female,False,False,False,55,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,81.55,4509.5,False,
4751-ERMAN,Male,False,True,True,72,False,DSL,False,False,True,Two year,Bank transfer (automatic),75.4,5480.25,False,
1436-ZMJAN,Female,False,True,False,10,False,DSL,False,False,True,Month-to-month,Credit card (automatic),67.8,653.15,False,
3292-PBZEJ,Male,True,False,False,11,False,FIBER OPTIC,False,True,True,Month-to-month,Electronic check,111.4,1183.05,False,
0799-DDIHE,Female,False,True,True,15,False,DSL,False,False,False,Month-to-month,Electronic check,46.3,639.45,False,
3070-FNFZQ,Female,False,True,True,23,False,NO,,,,Two year,Bank transfer (automatic),20.4,478.75,False,
2812-SFXMJ,Male,False,False,True,1,False,NO,,,,Month-to-month,Mailed check,20.05,20.05,False,
7675-OZCZG,Female,True,False,False,3,False,DSL,False,False,False,Month-to-month,Electronic check,45.0,127.1,True,
5014-WUQMG,Male,False,True,True,47,False,FIBER OPTIC,True,False,False,One year,Electronic check,96.1,4391.45,False,
5312-TSZVC,Female,False,False,True,15,False,NO,,,,One year,Mailed check,19.65,270.6,False,
2003-CKLOR,Male,False,False,False,66,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,99.5,6710.5,True,
0993-OSGPT,Female,True,True,False,68,False,DSL,False,True,False,One year,Bank transfer (automatic),60.65,3975.9,False,
9254-RBFON,Female,False,True,True,17,False,FIBER OPTIC,False,True,True,One year,Bank transfer (automatic),98.6,1704.95,True,
1205-WNWPJ,Female,False,False,False,7,False,DSL,False,True,True,Month-to-month,Mailed check,59.5,415.95,True,
9391-EOYLI,Male,True,True,False,12,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,80.45,950.2,True,
7108-DGVUU,Female,True,True,False,21,False,DSL,False,False,False,One year,Bank transfer (automatic),71.7,1497.05,False,
2782-JEEBU,Male,False,False,False,21,False,DSL,False,True,False,Month-to-month,Mailed check,36.0,780.15,False,
5127-BZENZ,Female,False,True,True,56,False,DSL,True,False,True,One year,Bank transfer (automatic),65.2,3512.15,False,
2720-FVBQP,Female,False,True,True,6,False,DSL,False,False,False,Month-to-month,Credit card (automatic),48.95,273.25,False,
9906-NHHVC,Female,True,False,False,65,False,DSL,False,False,True,Two year,Bank transfer (automatic),53.5,3517.9,False,
4522-XRWWI,Male,False,True,False,42,False,DSL,True,True,True,One year,Credit card (automatic),80.45,3375.9,False,
3766-EJLFL,Female,False,True,True,68,False,FIBER OPTIC,True,True,True,Two year,Bank transfer (automatic),109.05,7508.55,False,
5939-SXWHM,Male,False,True,True,48,False,NO,,,,Two year,Bank transfer (automatic),26.3,1245.05,False,
8152-UOBNY,Female,True,False,False,50,False,FIBER OPTIC,False,True,True,One year,Electronic check,106.8,5347.95,False,
7351-KYHQH,Female,True,False,False,7,False,DSL,False,False,True,Month-to-month,Electronic check,64.95,493.65,False,
7643-RCHXS,Female,False,True,True,63,False,NO,,,,Two year,Electronic check,19.35,1263.85,False,
8246-SHFGA,Male,False,False,False,17,False,NO,,,,Month-to-month,Credit card (automatic),21.1,385.55,False,
8387-MOJJT,Female,False,True,True,42,False,FIBER OPTIC,False,False,True,Month-to-month,Credit card (automatic),77.95,3384.0,True,
0620-XEFWH,Male,False,True,True,4,False,NO,,,,Month-to-month,Mailed check,18.85,84.2,False,
6485-QXWWE,Female,False,False,True,62,False,NO,,,,Two year,Bank transfer (automatic),26.0,1638.7,False,
2761-OCIAX,Male,True,False,False,2,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,74.7,165.4,True,
7321-VGNKU,Female,False,True,False,2,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,70.35,120.25,False,
5327-CNLUQ,Male,False,True,False,48,False,FIBER OPTIC,True,False,True,Two year,Bank transfer (automatic),96.9,4473.45,False,
7552-KEYGT,Male,False,True,False,27,False,NO,,,,Two year,Bank transfer (automatic),19.55,520.55,False,
5816-JMLGY,Female,False,True,True,70,False,DSL,False,True,True,Two year,Bank transfer (automatic),80.4,5717.85,False,
3068-OMWZA,Male,True,False,False,1,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,88.8,88.8,True,
2927-QRRQV,Male,False,True,False,46,False,FIBER OPTIC,False,False,True,One year,Electronic check,94.65,4312.5,False,
6032-KRXXO,Male,False,False,False,30,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,90.25,2755.35,True,
7459-RRWQZ,Female,False,False,False,15,False,DSL,True,False,False,Month-to-month,Bank transfer (automatic),64.65,994.55,True,
6265-SXWBU,Male,False,True,True,69,False,FIBER OPTIC,False,False,True,One year,Credit card (automatic),95.75,6511.25,False,
7941-RCJOW,Male,False,False,False,65,False,NO,,,,Two year,Credit card (automatic),19.55,1218.65,False,
6374-NTQLP,Male,True,True,True,72,False,FIBER OPTIC,True,True,True,Two year,Credit card (automatic),104.1,7447.7,False,
4154-AQUGT,Male,True,True,False,13,False,FIBER OPTIC,False,True,False,Month-to-month,Bank transfer (automatic),89.05,1169.35,True,
2387-KDZQY,Male,False,False,False,17,False,NO,,,,One year,Mailed check,20.1,279.5,False,
3584-WKTTW,Male,False,True,False,51,False,FIBER OPTIC,True,True,True,One year,Electronic check,111.55,5720.35,False,
